player_id,web_name,season,position,minutes,team,value,value_group,value_category,pts,pts_adj,xpts,xpts_90,color_code,group_color
48760,Zanka,18,2,2147,Huddersfield,4.42917,4.5,<5.5,67,25.0,17.9165,0.512217,#1f77b4,blue
49013,Moses,17,2,2109,Chelsea,6.44643,6.5,5.5-7.5,131,84.0,60.8955,2.65968,#6D597A,purple
49277,Fer,17,3,1394,Swansea,5.375,5.5,<5.5,41,12.0,14.0922,0.953802,#1f77b4,blue
49382,Ecuele Manga,18,2,3375,Cardiff,4.43421,4.5,<5.5,97,22.0,13.2145,0.336574,#1f77b4,blue
49413,Tomkins,17,2,2386,Crystal Palace,4.35714,4.5,<5.5,99,53.0,37.4897,1.31085,#1f77b4,blue
49413,Tomkins,18,2,2561,Crystal Palace,4.33448,4.5,<5.5,86,35.0,28.8757,0.848516,#1f77b4,blue
49413,Tomkins,19,2,1582,Crystal Palace,5.0,5.5,<5.5,48,17.0,8.66376,0.756744,#1f77b4,blue
49539,Naughton,17,2,3030,Swansea,4.57353,4.5,<5.5,101,36.0,13.0247,0.325839,#1f77b4,blue
49579,Pedro,17,3,1511,Chelsea,7.78065,7.5,7.5-10,81,36.0,33.0407,1.9588,#E56B6F,red
49579,Pedro,18,3,1768,Chelsea,6.36129,6.5,5.5-7.5,112,65.0,54.9046,2.84896,#6D597A,purple
49806,Hoilett,18,3,2134,Cardiff,5.07188,5.5,<5.5,82,31.0,24.2876,1.06781,#1f77b4,blue
49845,Gunnarsson,18,3,2266,Cardiff,4.4,4.5,<5.5,65,17.0,20.5849,0.810568,#1f77b4,blue
49944,Livermore,17,3,2671,West Brom,4.87941,4.5,<5.5,89,30.0,27.316,0.92032,#1f77b4,blue
49944,Livermore,20,3,1241,West Brom,4.79444,4.5,<5.5,25,1.0,3.85475,0.30502,#1f77b4,blue
49982,Morrison,18,2,3039,Cardiff,4.77941,4.5,<5.5,97,35.0,42.2479,1.24564,#1f77b4,blue
50089,Cameron,17,2,1522,Stoke,4.355,4.5,<5.5,33,-1.0,2.1179,0.180272,#1f77b4,blue
50175,Welbeck,17,4,1178,Arsenal,7.33929,7.5,5.5-7.5,70,32.0,29.5053,2.25422,#6D597A,purple
50175,Welbeck,20,4,1541,Brighton,5.5,5.5,5.5-7.5,89,51.0,37.7638,2.15135,#6D597A,purple
50229,Phillips,17,3,2087,West Brom,5.60667,5.5,5.5-7.5,81,32.0,30.5804,1.29687,#6D597A,purple
50229,Phillips,20,3,1815,West Brom,5.12424,5.5,<5.5,69,19.0,27.8042,1.42124,#1f77b4,blue
50232,Shelvey,17,3,2264,Newcastle,5.25,5.5,<5.5,73,27.0,25.2056,1.0439,#1f77b4,blue
50232,Shelvey,18,3,943,Newcastle,5.3625,5.5,<5.5,39,15.0,12.8855,1.24336,#1f77b4,blue
50232,Shelvey,19,3,2118,Newcastle,4.96923,5.5,<5.5,105,59.0,30.4516,1.28836,#1f77b4,blue
50232,Shelvey,20,3,2616,Newcastle,5.33,5.5,<5.5,74,22.0,27.791,0.952193,#1f77b4,blue
50471,McArthur,17,3,2425,Crystal Palace,4.35152,4.5,<5.5,101,47.0,38.6934,1.41702,#1f77b4,blue
50471,McArthur,18,3,3057,Crystal Palace,4.81579,4.5,<5.5,121,54.0,51.4981,1.50066,#1f77b4,blue
50471,McArthur,19,3,3091,Crystal Palace,5.25135,5.5,<5.5,92,25.0,28.919,0.826729,#1f77b4,blue
50471,McArthur,20,3,1465,Crystal Palace,5.31667,5.5,<5.5,45,13.0,10.521,0.588785,#1f77b4,blue
50472,McCarthy,19,3,1668,Crystal Palace,4.35152,4.5,<5.5,41,2.0,9.68657,0.55492,#1f77b4,blue
51090,Thiago Silva,20,2,1935,Chelsea,5.55652,5.5,5.5-7.5,92,54.0,47.7662,2.24139,#6D597A,purple
51344,van La Parra,17,3,2131,Huddersfield,4.80606,4.5,<5.5,74,24.0,32.2251,1.21762,#1f77b4,blue
51507,Koscielny,17,2,2225,Arsenal,6.0,6.5,5.5-7.5,100,54.0,38.1564,1.51993,#6D597A,purple
51507,Koscielny,18,2,1329,Arsenal,5.4,5.5,5.5-7.5,62,33.0,15.8023,1.38076,#6D597A,purple
51927,Mee,17,2,2610,Burnley,4.69655,4.5,<5.5,90,37.0,28.4518,1.02253,#1f77b4,blue
51927,Mee,18,2,3420,Burnley,4.73947,4.5,<5.5,81,18.0,13.2046,0.347491,#1f77b4,blue
51927,Mee,19,2,2880,Burnley,5.0,5.5,<5.5,110,53.0,29.0215,0.884896,#1f77b4,blue
51927,Mee,20,2,2693,Burnley,4.91,5.5,<5.5,102,45.0,10.4386,0.574638,#1f77b4,blue
51938,Albrighton,17,3,2533,Leicester,5.52941,5.5,5.5-7.5,107,54.0,35.4454,1.24979,#6D597A,purple
51938,Albrighton,18,3,1617,Leicester,5.17778,5.5,<5.5,63,25.0,21.1891,1.27074,#1f77b4,blue
51938,Albrighton,20,3,1735,Leicester,5.26452,5.5,<5.5,78,33.0,24.2495,1.33157,#1f77b4,blue
52940,Janmaat,17,2,1818,Watford,4.81739,4.5,<5.5,59,19.0,22.1473,1.15526,#1f77b4,blue
52940,Janmaat,18,2,1520,Watford,4.93333,5.5,<5.5,50,19.0,12.1528,0.550918,#1f77b4,blue
54102,Wilshere,17,3,1185,Arsenal,5.33,5.5,<5.5,46,20.0,18.0118,1.3507,#1f77b4,blue
54284,Löwe,17,2,1585,Huddersfield,4.47391,4.5,<5.5,60,21.0,10.102,0.683706,#1f77b4,blue
54284,Löwe,18,2,2052,Huddersfield,4.41379,4.5,<5.5,49,2.0,3.76131,0.537656,#1f77b4,blue
54469,Adam Smith,17,2,2067,Bournemouth,4.83704,4.5,<5.5,56,14.0,8.24179,0.465129,#1f77b4,blue
54469,Adam Smith,18,2,2067,Bournemouth,4.396,4.5,<5.5,70,30.0,18.0695,0.542593,#1f77b4,blue
54469,Adam Smith,19,2,2055,Bournemouth,4.33333,4.5,<5.5,49,8.0,12.6913,0.461655,#1f77b4,blue
54484,Kiko Femenía,17,2,1709,Watford,4.43913,4.5,<5.5,65,25.0,11.6637,0.81472,#1f77b4,blue
54484,Kiko Femenía,18,2,2043,Watford,4.24138,4.5,<5.5,66,17.0,11.8077,0.822521,#1f77b4,blue
54484,Kiko Femenía,19,2,2236,Watford,4.26071,4.5,<5.5,54,7.0,10.6797,0.558275,#1f77b4,blue
54513,Iborra,17,3,1411,Leicester,5.77368,5.5,5.5-7.5,58,24.0,15.5321,1.02094,#6D597A,purple
54694,Aubameyang,17,4,1056,Arsenal,10.6308,10.5,10+,87,64.0,46.8233,3.63244,#f7b267,orange
54694,Aubameyang,18,4,2722,Arsenal,11.0333,14.0,10+,205,141.0,116.915,3.76309,#f7b267,orange
54694,Aubameyang,19,4,3136,Arsenal,10.9444,14.0,10+,205,140.0,89.6924,2.54993,#f7b267,orange
54694,Aubameyang,20,3,2330,Arsenal,11.5138,14.0,10+,131,80.0,70.7357,2.64739,#f7b267,orange
54861,Benteke,17,4,2234,Crystal Palace,7.63548,7.5,7.5-10,84,38.0,50.7479,2.00198,#E56B6F,red
54861,Benteke,19,4,1252,Crystal Palace,5.7625,5.5,5.5-7.5,42,12.0,27.4195,1.97105,#6D597A,purple
54861,Benteke,20,4,1808,Crystal Palace,5.5,5.5,5.5-7.5,106,60.0,35.7608,1.78013,#6D597A,purple
55037,Kouyaté,17,3,2798,West Ham,5.0,5.5,<5.5,86,28.0,22.3832,0.699074,#1f77b4,blue
55037,Kouyaté,18,3,1889,Crystal Palace,4.73226,4.5,<5.5,67,18.0,15.8221,0.761275,#1f77b4,blue
55037,Kouyaté,19,3,2524,Crystal Palace,4.89714,4.5,<5.5,85,25.0,20.2301,0.696074,#1f77b4,blue
55037,Kouyaté,20,3,3121,Crystal Palace,4.91667,5.5,<5.5,82,15.0,15.1901,0.428276,#1f77b4,blue
55422,Sigurdsson,17,3,2257,Everton,8.10741,8.5,7.5-10,96,46.0,35.9792,1.45884,#E56B6F,red
55422,Sigurdsson,18,3,3122,Everton,7.36316,7.5,5.5-7.5,182,118.0,98.3585,2.77504,#6D597A,purple
55422,Sigurdsson,19,3,2555,Everton,7.45429,7.5,7.5-10,95,35.0,56.7494,1.86477,#E56B6F,red
55422,Sigurdsson,20,3,2244,Everton,6.83611,6.5,5.5-7.5,122,68.0,57.1131,2.12479,#6D597A,purple
55459,Cresswell,17,2,3069,West Ham,5.01389,5.5,<5.5,118,55.0,32.4832,0.84447,#1f77b4,blue
55459,Cresswell,18,2,1588,West Ham,5.055,5.5,<5.5,34,-1.0,6.16835,0.344179,#1f77b4,blue
55459,Cresswell,19,2,2727,West Ham,4.69355,4.5,<5.5,79,25.0,11.6823,0.353803,#1f77b4,blue
55459,Cresswell,20,2,3170,West Ham,5.40556,5.5,5.5-7.5,153,86.0,56.0697,1.54597,#6D597A,purple
55494,Ward,17,2,1613,Crystal Palace,4.81579,4.5,<5.5,41,11.0,18.4401,0.987515,#1f77b4,blue
55494,Ward,19,2,2380,Crystal Palace,4.4069,4.5,<5.5,77,26.0,15.7633,0.5422,#1f77b4,blue
55494,Ward,20,2,2255,Crystal Palace,4.33846,4.5,<5.5,66,20.0,8.91398,0.349727,#1f77b4,blue
55605,Alderweireld,17,2,1177,Spurs,5.94286,6.5,5.5-7.5,43,19.0,26.4223,1.91811,#6D597A,purple
55605,Alderweireld,18,2,2921,Spurs,5.95588,6.5,5.5-7.5,107,46.0,40.407,1.11689,#6D597A,purple
55605,Alderweireld,19,2,2957,Spurs,5.39394,5.5,<5.5,97,40.0,24.8514,0.702309,#1f77b4,blue
55605,Alderweireld,20,2,2240,Spurs,5.404,5.5,5.5-7.5,88,42.0,22.3264,0.824949,#6D597A,purple
55909,Smalling,17,2,2535,Man Utd,5.4069,5.5,5.5-7.5,123,70.0,45.7454,1.79826,#6D597A,purple
55909,Smalling,18,2,2127,Man Utd,5.69583,5.5,5.5-7.5,56,12.0,13.8539,0.71083,#6D597A,purple
55914,Cooper,20,2,2186,Leeds,4.348,4.5,<5.5,59,17.0,13.977,0.597892,#1f77b4,blue
56192,Martina,17,2,1830,Everton,4.35238,4.5,<5.5,55,16.0,12.9951,0.81025,#1f77b4,blue
56377,Yarmolenko,19,3,981,West Ham,5.65217,5.5,5.5-7.5,70,41.0,25.2751,2.35365,#6D597A,purple
56872,Stanislas,17,3,1285,Bournemouth,5.91053,6.5,5.5-7.5,75,43.0,30.3639,1.91762,#6D597A,purple
56872,Stanislas,18,3,1021,Bournemouth,6.0,6.5,5.5-7.5,56,24.0,25.7927,2.22461,#6D597A,purple
56917,Steve Cook,17,2,2764,Bournemouth,4.74412,4.5,<5.5,83,26.0,12.9075,0.565402,#1f77b4,blue
56917,Steve Cook,18,2,2786,Bournemouth,4.50323,4.5,<5.5,85,28.0,22.3273,0.720778,#1f77b4,blue
56917,Steve Cook,19,2,2427,Bournemouth,5.0,5.5,<5.5,52,6.0,5.61578,0.333454,#1f77b4,blue
56979,Henderson,17,3,2169,Liverpool,5.41111,5.5,5.5-7.5,75,25.0,23.88,1.01067,#6D597A,purple
56979,Henderson,18,3,1976,Liverpool,5.31875,5.5,<5.5,76,28.0,23.1425,1.1027,#1f77b4,blue
56979,Henderson,19,3,2234,Liverpool,5.40333,5.5,5.5-7.5,116,62.0,29.5841,1.17402,#6D597A,purple
56979,Henderson,20,3,1704,Liverpool,5.40952,5.5,5.5-7.5,56,17.0,20.7181,1.05708,#6D597A,purple
56981,Bennett,18,2,2639,Cardiff,4.44,4.5,<5.5,77,23.0,7.80138,0.304188,#1f77b4,blue
56983,Ritchie,17,3,2802,Newcastle,5.65429,5.5,5.5-7.5,116,55.0,46.4001,1.45313,#6D597A,purple
56983,Ritchie,18,3,2927,Newcastle,5.83333,5.5,5.5-7.5,110,51.0,56.5775,1.66427,#6D597A,purple
56983,Ritchie,19,2,1312,Newcastle,5.33333,5.5,<5.5,74,47.0,42.0644,1.49506,#1f77b4,blue
56983,Ritchie,20,3,1347,Newcastle,4.90556,5.5,<5.5,52,23.0,11.4524,0.787896,#1f77b4,blue
57127,Pukki,19,4,2884,Norwich,6.65833,6.5,5.5-7.5,139,74.0,71.0036,2.14144,#6D597A,purple
57134,Rondón,17,4,2765,West Brom,6.05556,6.5,5.5-7.5,103,42.0,34.7172,1.13004,#6D597A,purple
57134,Rondón,18,4,2601,Newcastle,5.82812,5.5,5.5-7.5,148,88.0,59.0593,2.04357,#6D597A,purple
57145,Fernández,17,2,2676,Swansea,4.49,4.5,<5.5,85,32.0,12.0398,0.449421,#1f77b4,blue
57145,Fernández,18,2,1482,Newcastle,4.41579,4.5,<5.5,47,15.0,-0.00304859,0.417612,#1f77b4,blue
57145,Fernández,19,2,2617,Newcastle,4.47188,4.5,<5.5,102,51.0,14.3532,0.529451,#1f77b4,blue
57145,Fernández,20,2,2080,Newcastle,4.82083,4.5,<5.5,53,12.0,5.4509,0.343917,#1f77b4,blue
57249,Mkhitaryan,17,3,1712,Arsenal,7.95769,8.5,7.5-10,107,63.0,44.6616,2.36317,#E56B6F,red
57249,Mkhitaryan,18,3,1637,Arsenal,6.808,6.5,5.5-7.5,98,57.0,52.5107,2.94137,#6D597A,purple
57328,Clyne,18,2,1250,Bournemouth,4.43889,4.5,<5.5,34,5.0,2.89271,0.656082,#1f77b4,blue
57328,Clyne,20,2,1145,Crystal Palace,4.5,4.5,<5.5,28,4.0,4.67921,0.366969,#1f77b4,blue
57410,Otamendi,17,2,2966,Man City,6.07059,6.5,5.5-7.5,156,100.0,95.9827,2.94255,#6D597A,purple
57410,Otamendi,18,2,1233,Man City,6.07222,6.5,5.5-7.5,70,40.0,37.4322,2.6515,#6D597A,purple
57410,Otamendi,19,2,1710,Man City,5.11667,5.5,<5.5,82,43.0,42.0071,2.31627,#1f77b4,blue
57531,Antonio,17,3,1350,West Ham,7.44286,7.5,7.5-10,62,29.0,17.6509,1.17146,#E56B6F,red
57531,Antonio,18,3,2093,West Ham,6.81515,6.5,5.5-7.5,118,67.0,48.9162,2.15176,#6D597A,purple
57531,Antonio,19,3,1767,West Ham,6.92917,7.5,5.5-7.5,111,73.0,83.311,4.11366,#6D597A,purple
57531,Antonio,20,4,1972,West Ham,6.45385,6.5,5.5-7.5,118,74.0,72.863,3.32539,#6D597A,purple
58621,Walker,17,2,2784,Man City,6.59062,6.5,5.5-7.5,138,82.0,92.7109,2.97117,#6D597A,purple
58621,Walker,18,2,2776,Man City,6.45758,6.5,5.5-7.5,150,89.0,75.1109,2.37945,#6D597A,purple
58621,Walker,19,2,2392,Man City,5.79655,5.5,5.5-7.5,114,65.0,53.083,2.09256,#6D597A,purple
58621,Walker,20,2,1944,Man City,6.0875,6.5,5.5-7.5,91,47.0,27.9569,1.73825,#6D597A,purple
58786,Kelly,17,2,1193,Crystal Palace,4.21333,4.5,<5.5,34,10.0,6.19478,0.819016,#1f77b4,blue
58786,Kelly,18,2,1110,Crystal Palace,3.91538,4.5,<5.5,26,5.0,1.58322,0.742285,#1f77b4,blue
58786,Kelly,19,2,1547,Crystal Palace,4.21053,4.5,<5.5,64,28.0,10.9508,0.612365,#1f77b4,blue
58822,Cédric,17,2,2794,Southampton,4.82812,4.5,<5.5,85,25.0,45.0119,1.34493,#1f77b4,blue
58822,Cédric,18,2,1493,Southampton,4.38889,4.5,<5.5,52,23.0,10.0527,0.633678,#1f77b4,blue
58822,Cédric,19,2,1553,Arsenal,4.81429,4.5,<5.5,61,24.0,20.5753,0.886806,#1f77b4,blue
58845,Clark,17,2,1745,Newcastle,4.47,4.5,<5.5,64,28.0,25.4196,1.45613,#1f77b4,blue
58845,Clark,19,2,1186,Newcastle,4.30714,4.5,<5.5,49,25.0,2.03801,0.512251,#1f77b4,blue
58845,Clark,20,2,1890,Newcastle,4.5,4.5,<5.5,46,8.0,5.57567,0.348959,#1f77b4,blue
59779,Obiang,17,3,1562,West Ham,4.4381,4.5,<5.5,54,21.0,8.93897,0.52085,#1f77b4,blue
59779,Obiang,18,3,1116,West Ham,4.33333,4.5,<5.5,43,9.0,9.15511,0.699168,#1f77b4,blue
59846,Herrera,17,3,1257,Man Utd,5.11154,5.5,<5.5,44,11.0,9.42469,0.815955,#1f77b4,blue
59846,Herrera,18,3,1397,Man Utd,5.0,5.5,<5.5,62,30.0,18.475,1.21586,#1f77b4,blue
59859,Gündogan,17,3,1504,Man City,5.34667,5.5,<5.5,82,41.0,32.3093,1.95855,#1f77b4,blue
59859,Gündogan,18,3,2129,Man City,5.43226,5.5,5.5-7.5,113,62.0,50.6492,2.16821,#6D597A,purple
59859,Gündogan,19,3,2012,Man City,5.22903,5.5,<5.5,65,24.0,36.8627,1.66927,#1f77b4,blue
59859,Gündogan,20,3,2025,Man City,5.68214,5.5,5.5-7.5,157,111.0,78.3041,3.41663,#6D597A,purple
59940,Bartley,20,2,2583,West Brom,4.41667,4.5,<5.5,79,25.0,8.87247,0.375985,#1f77b4,blue
59949,Coleman,17,2,1035,Everton,6.4,6.5,5.5-7.5,39,16.0,19.144,1.41639,#6D597A,purple
59949,Coleman,18,2,2558,Everton,5.23793,5.5,<5.5,125,71.0,45.991,1.52263,#1f77b4,blue
59949,Coleman,19,2,1833,Everton,5.35556,5.5,<5.5,55,17.0,18.6892,1.07867,#1f77b4,blue
59949,Coleman,20,2,1607,Everton,4.864,4.5,<5.5,81,40.0,23.8017,1.15206,#1f77b4,blue
59966,Lacazette,17,4,2197,Arsenal,10.3313,10.5,10+,138,82.0,73.0971,2.90535,#f7b267,orange
59966,Lacazette,18,4,2497,Arsenal,9.48,9.5,7.5-10,166,108.0,64.5672,2.32721,#E56B6F,red
59966,Lacazette,19,4,1867,Arsenal,9.30667,9.5,7.5-10,118,77.0,46.0702,2.22085,#E56B6F,red
59966,Lacazette,20,4,1916,Arsenal,8.30968,8.5,7.5-10,129,82.0,56.8714,2.51442,#E56B6F,red
60025,Rodríguez,20,3,1763,Everton,7.73043,7.5,7.5-10,101,61.0,45.4295,2.29883,#E56B6F,red
60232,Dawson,17,2,2510,West Brom,4.86429,4.5,<5.5,87,37.0,37.1199,1.25794,#1f77b4,blue
60232,Dawson,19,2,2359,Watford,4.84138,4.5,<5.5,61,13.0,19.5611,0.942677,#1f77b4,blue
60232,Dawson,20,2,1925,West Ham,4.5,4.5,<5.5,75,42.0,29.416,1.14199,#1f77b4,blue
60252,Townsend,17,3,3120,Crystal Palace,5.68056,5.5,5.5-7.5,121,53.0,55.7406,1.59329,#6D597A,purple
60252,Townsend,18,3,3007,Crystal Palace,5.8,5.5,5.5-7.5,135,64.0,54.5216,1.61146,#6D597A,purple
60252,Townsend,19,3,1284,Crystal Palace,5.6875,5.5,5.5-7.5,48,11.0,10.0251,0.759994,#6D597A,purple
60252,Townsend,20,3,2250,Crystal Palace,5.70588,5.5,5.5-7.5,94,35.0,33.5048,1.3208,#6D597A,purple
60307,Groß,17,3,2928,Brighton,5.83158,5.5,5.5-7.5,164,93.0,52.5087,1.56196,#6D597A,purple
60307,Groß,18,3,1864,Brighton,6.736,6.5,5.5-7.5,80,39.0,42.7679,1.90254,#6D597A,purple
60307,Groß,19,3,1791,Brighton,6.37241,6.5,5.5-7.5,76,35.0,34.5913,1.74016,#6D597A,purple
60307,Groß,20,3,2479,Brighton,5.81176,5.5,5.5-7.5,116,60.0,51.0645,1.74386,#6D597A,purple
60551,Westwood,17,3,1105,Burnley,4.35263,4.5,<5.5,35,6.0,9.92517,0.800814,#1f77b4,blue
60551,Westwood,18,3,2821,Burnley,4.53529,4.5,<5.5,111,51.0,36.8424,1.15201,#1f77b4,blue
60551,Westwood,19,3,3150,Burnley,5.43429,5.5,5.5-7.5,118,57.0,37.6681,1.0675,#6D597A,purple
60551,Westwood,20,3,3410,Burnley,5.32632,5.5,<5.5,112,43.0,33.5753,0.885483,#1f77b4,blue
60586,Gudmundsson,17,3,2831,Burnley,5.00857,5.5,<5.5,117,54.0,40.9396,1.31215,#1f77b4,blue
60586,Gudmundsson,18,3,1743,Burnley,5.73103,5.5,5.5-7.5,92,47.0,28.3995,1.48728,#6D597A,purple
60586,Gudmundsson,20,3,1358,Burnley,5.4,5.5,5.5-7.5,50,16.0,12.9273,0.861346,#6D597A,purple
60689,Wood,17,4,1621,Burnley,6.4,6.5,5.5-7.5,104,63.0,34.9367,1.93973,#6D597A,purple
60689,Wood,18,4,2580,Burnley,6.25789,6.5,5.5-7.5,131,66.0,49.3768,1.72245,#6D597A,purple
60689,Wood,19,4,2436,Burnley,6.2125,6.5,5.5-7.5,136,80.0,72.5927,2.62814,#6D597A,purple
